Symbol,dividend_yield,dividend_rate,payout_ratio,ex_dividend_date,last_dividend,dividend_count_1y,total_dividends_1y
MSFT,85.0,3.64,20.73,2026-05-20,0.91,0,0.0
MSFU,983.0,0.0,0.0,N/A,0.13,0,0.0
MSGM,0.0,0.0,0.0,N/A,0.0,0,0.0
MSGY,0.0,0.0,0.0,N/A,0.0,0,0.0
MSLE,0.0,0.0,0.0,N/A,0.0,0,0.0
MSR,0.0,0.0,0.0,N/A,0.718,0,0.0
MSS,0.0,0.0,0.0,N/A,0.0,0,0.0
MST,56379.0,0.0,0.0,N/A,0.157,0,0.0
MSTP,0.0,0.0,0.0,N/A,0.0,0,0.0
MSTR,0.0,0.0,0.0,N/A,0.0,0,0.0
MSTX,0.0,0.0,0.0,N/A,144.28,0,0.0
MSW,0.0,0.0,0.0,N/A,0.0,0,0.0
MTC,0.0,0.0,0.0,N/A,0.0,0,0.0
MTCH,233.0,0.8,29.39,2026-07-06,0.2,0,0.0
MTEK,0.0,0.0,0.0,N/A,0.0,0,0.0
MTEKW,0.0,0.0,0.0,N/A,0.0,0,0.0
MTEN,0.0,0.0,0.0,N/A,0.0,0,0.0
MTEX,0.0,0.0,0.0,2023-06-13,0.2,0,0.0
MTLS,0.0,0.0,0.0,N/A,0.0,0,0.0
MTRX,0.0,0.0,0.0,N/A,0.0,0,0.0
MTSI,0.0,0.0,0.0,N/A,0.0,0,0.0
MTVA,0.0,0.0,0.0,N/A,0.0,0,0.0
MTYY,0.0,0.0,0.0,N/A,0.378,0,0.0
MU,6.0,0.6,2.17,2026-03-29,0.15,0,0.0
MUD,2582.0,0.0,0.0,N/A,0.272,0,0.0
MULL,15.0,0.0,0.0,N/A,0.347,0,0.0
MULT,0.0,0.0,0.0,N/A,0.092,0,0.0
MUU,14.0,0.0,0.0,N/A,0.677,0,0.0
MUYY,0.0,0.0,0.0,N/A,0.477,0,0.0
MUZE,0.0,0.0,0.0,N/A,0.0,0,0.0
MUZEU,0.0,0.0,0.0,N/A,0.0,0,0.0
MVBF,256.0,0.68,31.19,2026-05-31,0.17,0,0.0
MVIS,0.0,0.0,0.0,N/A,0.0,0,0.0
MVLL,0.0,0.0,0.0,N/A,0.0,0,0.0
MVST,0.0,0.0,0.0,N/A,0.0,0,0.0
MVSTW,0.0,0.0,0.0,N/A,0.0,0,0.0
MWC,0.0,0.0,0.0,N/A,0.0,0,0.0
MWH,0.0,0.0,0.0,N/A,0.0,0,0.0
MWYN,0.0,0.0,0.0,N/A,0.0,0,0.0
MXCT,0.0,0.0,0.0,N/A,0.0,0,0.0
MXL,0.0,0.0,0.0,N/A,0.0,0,0.0
MYCF,442.0,0.0,0.0,N/A,0.088,0,0.0
MYCG,428.0,0.0,0.0,N/A,0.089,0,0.0
MYCH,441.0,0.0,0.0,N/A,0.087,0,0.0
MYCI,456.0,0.0,0.0,N/A,0.092,0,0.0
MYCJ,465.0,0.0,0.0,N/A,0.093,0,0.0
MYCK,455.0,0.0,0.0,N/A,0.092,0,0.0
MYCL,463.0,0.0,0.0,N/A,0.095,0,0.0
MYCM,472.0,0.0,0.0,N/A,0.097,0,0.0
MYCN,497.0,0.0,0.0,N/A,0.101,0,0.0
MYCO,0.0,0.0,0.0,N/A,0.098,0,0.0
MYFW,0.0,0.0,0.0,N/A,0.0,0,0.0
MYGN,0.0,0.0,0.0,N/A,1.75,0,0.0
MYHA,0.0,0.0,0.0,N/A,0.121,0,0.0
MYHB,0.0,0.0,0.0,N/A,0.132,0,0.0
MYHC,0.0,0.0,0.0,N/A,0.148,0,0.0
MYHD,0.0,0.0,0.0,N/A,0.15,0,0.0
MYHE,0.0,0.0,0.0,N/A,0.144,0,0.0
MYMF,254.0,0.0,0.0,N/A,0.041,0,0.0
MYMG,291.0,0.0,0.0,N/A,0.055,0,0.0
MYMH,294.0,0.0,0.0,N/A,0.054,0,0.0
MYMI,289.0,0.0,0.0,N/A,0.057,0,0.0
MYMJ,298.0,0.0,0.0,N/A,0.058,0,0.0
MYMK,0.0,0.0,0.0,N/A,0.052,0,0.0
MYPS,0.0,0.0,0.0,N/A,0.0,0,0.0
MYPSW,0.0,0.0,0.0,N/A,0.0,0,0.0
MYRG,0.0,0.0,0.0,N/A,0.0,0,0.0
MYSE,0.0,0.0,0.0,N/A,0.0,0,0.0
MYSEW,0.0,0.0,0.0,N/A,0.0,0,0.0
MYSZ,0.0,0.0,0.0,N/A,0.0,0,0.0
MYX,0.0,0.0,0.0,N/A,0.0,0,0.0
MYXXU,0.0,0.0,0.0,N/A,0.0,0,0.0
MZTI,374.0,4.0,61.03,2026-06-04,1.0,0,0.0
NAAS,0.0,0.0,0.0,N/A,0.0,0,0.0
NAGE,0.0,0.0,0.0,N/A,0.0,0,0.0
NAII,0.0,0.0,0.0,N/A,0.0,0,0.0
NAKA,0.0,0.0,0.0,N/A,0.0,0,0.0
NAMI,0.0,0.0,0.0,N/A,0.0,0,0.0
NAMM,0.0,0.0,0.0,N/A,0.0,0,0.0
NAMMW,0.0,0.0,0.0,N/A,0.0,0,0.0
NAMS,0.0,0.0,0.0,N/A,0.0,0,0.0
NAMSW,0.0,0.0,0.0,N/A,0.0,0,0.0
NATH,198.0,2.0,38.46,2026-02-16,0.5,0,0.0
NATO,42.0,0.0,0.0,N/A,0.172,0,0.0
NATR,0.0,0.0,0.0,2021-03-25,1.0,0,0.0
NAUT,0.0,0.0,0.0,N/A,0.0,0,0.0
NAVI,859.0,0.64,200.0,2026-06-04,0.16,0,0.0
NAVN,0.0,0.0,0.0,N/A,0.0,0,0.0
NB,0.0,0.0,0.0,N/A,0.0,0,0.0
NBBK,145.0,0.28,15.33,2026-05-05,0.07,0,0.0
NBIG,0.0,0.0,0.0,N/A,0.0,0,0.0
NBIL,0.0,0.0,0.0,N/A,0.0,0,0.0
NBIS,0.0,0.0,0.0,N/A,0.0,0,0.0
NBIX,0.0,0.0,0.0,1995-12-28,0.0,0,0.0
NBN,3.0,0.04,0.34,2026-05-11,0.01,0,0.0
NBP,0.0,0.0,0.0,N/A,0.0,0,0.0
NBRG,0.0,0.0,0.0,N/A,0.0,0,0.0
NBRGU,0.0,0.0,0.0,N/A,0.0,0,0.0
NBTB,331.0,1.48,40.96,2026-05-31,0.37,0,0.0
NBTX,0.0,0.0,0.0,N/A,0.0,0,0.0
NCEL,0.0,0.0,0.0,N/A,0.0,0,0.0
NCEW,0.0,0.0,0.0,N/A,0.0,0,0.0
NCI,0.0,0.0,0.0,N/A,0.0,0,0.0
NCIQ,0.0,0.0,0.0,N/A,0.0,0,0.0
NCMI,337.0,0.12,0.0,2026-05-21,0.03,0,0.0
NCNA,0.0,0.0,0.0,N/A,0.0,0,0.0
NCNO,0.0,0.0,0.0,N/A,0.0,0,0.0
NCPB,521.0,0.0,0.0,N/A,0.102,0,0.0
NCPL,0.0,0.0,0.0,N/A,0.0,0,0.0
NCPLW,0.0,0.0,0.0,N/A,0.0,0,0.0
NCRA,0.0,0.0,0.0,N/A,0.0,0,0.0
NCSM,0.0,0.0,0.0,N/A,0.0,0,0.0
NCT,0.0,0.0,0.0,N/A,0.0,0,0.0
NCTY,0.0,0.0,0.0,2009-01-28,333.0,0,0.0
NDAA,244.0,0.0,0.0,N/A,0.589,0,0.0
NDAQ,129.0,1.12,32.53,2026-06-11,0.27,0,0.0
NDLS,0.0,0.0,0.0,N/A,0.0,0,0.0
NDRA,0.0,0.0,0.0,N/A,0.0,0,0.0
NDSN,113.0,3.28,34.62,2026-03-18,0.82,0,0.0
NECB,333.0,0.8,24.92,2026-04-05,0.2,0,0.0
NEGG,0.0,0.0,0.0,N/A,0.0,0,0.0
NEMG,0.0,0.0,0.0,N/A,0.0,0,0.0
NEO,0.0,0.0,0.0,N/A,0.0,0,0.0
NEOG,0.0,0.0,0.0,N/A,0.0,0,0.0
NEON,0.0,0.0,0.0,N/A,0.0,0,0.0
NEOV,0.0,0.0,0.0,N/A,0.0,0,0.0
NEOVW,0.0,0.0,0.0,N/A,0.0,0,0.0
NEPH,0.0,0.0,0.0,N/A,0.0,0,0.0
NERV,0.0,0.0,0.0,N/A,0.0,0,0.0
NESR,0.0,0.0,0.0,N/A,0.0,0,0.0
NETG,0.0,0.0,0.0,N/A,0.0,0,0.0
NEUP,0.0,0.0,0.0,N/A,0.0,0,0.0
NEWT,601.0,0.76,42.04,2026-03-23,0.19,0,0.0
NEWTG,0.0,0.0,0.0,N/A,0.531,0,0.0
NEWTH,0.0,0.0,0.0,N/A,0.0,0,0.0
NEWTI,0.0,0.0,0.0,N/A,0.5,0,0.0
NEWTO,0.0,0.0,0.0,N/A,0.0,0,0.0
NEWTP,864.0,2.13,0.0,2026-03-23,0.531,0,0.0
NEWZ,10.0,0.0,0.0,N/A,0.012,0,0.0
NEXM,0.0,0.0,0.0,N/A,0.0,0,0.0
NEXN,0.0,0.0,0.0,2018-09-19,0.0,0,0.0
NEXR,0.0,0.0,0.0,N/A,0.0,0,0.0
NEXT,0.0,0.0,0.0,N/A,0.0,0,0.0
NFBK,370.0,0.52,400.0,2026-05-05,0.13,0,0.0
NFE,0.0,0.0,0.0,2024-09-12,0.1,0,0.0
NFLX,0.0,0.0,0.0,N/A,0.0,0,0.0
NFRX,0.0,0.0,0.0,N/A,0.058,0,0.0
NFTY,192.0,0.0,0.0,N/A,0.305,0,0.0
NFXL,1047.0,0.0,0.0,N/A,0.19,0,0.0
NFXS,295.0,0.0,0.0,N/A,0.081,0,0.0
NGEN,0.0,0.0,0.0,N/A,0.0,0,0.0
NGHT,0.0,0.0,0.0,N/A,0.0,0,0.0
NGNE,0.0,0.0,0.0,N/A,0.0,0,0.0
NHIC,0.0,0.0,0.0,N/A,0.0,0,0.0
NHICU,0.0,0.0,0.0,N/A,0.0,0,0.0
NHICW,0.0,0.0,0.0,N/A,0.0,0,0.0
NHIVU,0.0,0.0,0.0,N/A,0.0,0,0.0
NHP,0.0,0.0,0.0,N/A,0.0,0,0.0
NHPAP,825.0,1.84,0.0,2026-04-05,0.461,0,0.0
NHPBP,807.0,1.78,0.0,2026-04-05,0.445,0,0.0
NHTC,1667.0,0.4,2666.67,2026-05-11,0.1,0,0.0
NICE,0.0,0.0,0.0,2017-02-22,0.16,0,0.0
NICM,0.0,0.0,0.0,N/A,0.0,0,0.0
NIKL,260.0,0.0,0.0,N/A,0.398,0,0.0
NIOBW,0.0,0.0,0.0,N/A,0.0,0,0.0
NIOG,0.0,0.0,0.0,N/A,0.0,0,0.0
NIPG,0.0,0.0,0.0,N/A,0.0,0,0.0
NIU,0.0,0.0,0.0,N/A,0.0,0,0.0
NIVF,0.0,0.0,0.0,N/A,0.0,0,0.0
NIVFW,0.0,0.0,0.0,N/A,0.0,0,0.0
NIXT,133.0,0.0,0.0,N/A,0.069,0,0.0
NIXX,0.0,0.0,0.0,N/A,0.0,0,0.0
NKLR,0.0,0.0,0.0,N/A,0.0,0,0.0
NKSH,441.0,1.5,54.71,2026-05-25,0.75,0,0.0
NKTR,0.0,0.0,0.0,N/A,0.0,0,0.0
NKTX,0.0,0.0,0.0,N/A,0.0,0,0.0
NMFC,1545.0,1.21,800.0,2026-06-15,0.32,0,0.0
NMFCZ,0.0,0.0,0.0,N/A,0.516,0,0.0
NMIH,0.0,0.0,0.0,N/A,0.0,0,0.0
NMP,0.0,0.0,0.0,N/A,0.0,0,0.0
NMPAU,0.0,0.0,0.0,N/A,0.0,0,0.0
NMRA,0.0,0.0,0.0,N/A,0.0,0,0.0
NMRK,172.0,0.24,14.81,2026-05-13,0.06,0,0.0
NMTC,0.0,0.0,0.0,N/A,0.0,0,0.0
NN,0.0,0.0,0.0,N/A,0.0,0,0.0
NNAVW,0.0,0.0,0.0,N/A,0.0,0,0.0
NNBR,0.0,0.0,0.0,2019-09-05,0.07,0,0.0
NNDM,0.0,0.0,0.0,N/A,0.0,0,0.0
NNE,0.0,0.0,0.0,N/A,0.0,0,0.0
NNNN,0.0,0.0,0.0,N/A,0.0,0,0.0
NNOX,0.0,0.0,0.0,N/A,0.0,0,0.0
NODK,0.0,0.0,0.0,N/A,0.0,0,0.0
NOEM,0.0,0.0,0.0,N/A,0.0,0,0.0
NOEMU,0.0,0.0,0.0,N/A,0.0,0,0.0
NOEMW,0.0,0.0,0.0,N/A,0.0,0,0.0
NOMA,0.0,0.0,0.0,N/A,0.0,0,0.0
NOTV,0.0,0.0,0.0,N/A,0.0,0,0.0
NOVT,0.0,0.0,0.0,N/A,0.0,0,0.0
NOVTU,0.0,0.0,0.0,N/A,0.813,0,0.0
NOWL,0.0,0.0,0.0,N/A,0.0,0,0.0
NPAC,0.0,0.0,0.0,N/A,0.0,0,0.0
NPACU,0.0,0.0,0.0,N/A,0.0,0,0.0
NPACW,0.0,0.0,0.0,N/A,0.0,0,0.0
NPCE,0.0,0.0,0.0,N/A,0.0,0,0.0
NPFI,640.0,0.0,0.0,N/A,0.122,0,0.0
NPT,0.0,0.0,0.0,N/A,0.0,0,0.0
NRC,315.0,0.6,143.59,2026-06-25,0.16,0,0.0
NRDS,0.0,0.0,0.0,N/A,0.0,0,0.0
NRES,230.0,0.0,0.0,N/A,0.114,0,0.0
NRIM,269.0,0.64,22.22,2026-06-10,0.16,0,0.0
NRIX,0.0,0.0,0.0,N/A,0.0,0,0.0
NRSN,0.0,0.0,0.0,N/A,0.0,0,0.0
NRSNW,0.0,0.0,0.0,N/A,0.0,0,0.0
NRXP,0.0,0.0,0.0,N/A,0.0,0,0.0
NSI,120.0,0.0,0.0,N/A,0.052,0,0.0
NSIT,0.0,0.0,0.0,N/A,0.0,0,0.0
NSPR,0.0,0.0,0.0,N/A,0.0,0,0.0
NSSC,167.0,0.6,55.34,2026-06-11,0.15,0,0.0
NSTS,0.0,0.0,0.0,N/A,0.0,0,0.0
NSYS,0.0,0.0,0.0,N/A,0.0,0,0.0
NTAP,115.0,2.08,32.76,2026-07-09,0.52,0,0.0
NTCL,0.0,0.0,0.0,N/A,0.0,0,0.0
NTCT,0.0,0.0,0.0,N/A,0.0,0,0.0
NTES,246.0,3.02,39.66,2026-06-04,1.16,0,0.0
NTGR,0.0,0.0,0.0,N/A,0.0,0,0.0
NTHI,0.0,0.0,0.0,N/A,0.0,0,0.0
NTIC,50.0,0.04,70.97,2026-01-27,0.01,0,0.0
NTLA,0.0,0.0,0.0,N/A,0.0,0,0.0
NTNX,0.0,0.0,0.0,N/A,0.0,0,0.0
NTRA,0.0,0.0,0.0,N/A,0.0,0,0.0
NTRB,0.0,0.0,0.0,N/A,0.0,0,0.0
NTRBW,0.0,0.0,0.0,N/A,0.0,0,0.0
NTRP,0.0,0.0,0.0,N/A,0.0,0,0.0
NTRS,190.0,3.2,32.98,2026-06-04,0.8,0,0.0
NTRSO,627.0,1.18,0.0,2026-06-14,0.294,0,0.0
NTSK,0.0,0.0,0.0,N/A,0.0,0,0.0
NTWK,0.0,0.0,0.0,N/A,0.0,0,0.0
NTWO,0.0,0.0,0.0,N/A,0.0,0,0.0
NTWOU,0.0,0.0,0.0,N/A,0.0,0,0.0
NTWOW,0.0,0.0,0.0,N/A,0.0,0,0.0
NUAI,0.0,0.0,0.0,N/A,0.0,0,0.0
NUAIW,0.0,0.0,0.0,N/A,0.0,0,0.0
NUCL,0.0,0.0,0.0,N/A,0.0,0,0.0
NUG,0.0,0.0,0.0,N/A,0.0,0,0.0
NUGY,0.0,0.0,0.0,N/A,0.19,0,0.0
NUSB,432.0,0.0,0.0,N/A,0.085,0,0.0
NUTR,0.0,0.0,0.0,N/A,0.0,0,0.0
NUTX,0.0,0.0,0.0,N/A,0.0,0,0.0
NUVL,0.0,0.0,0.0,N/A,0.0,0,0.0
NUWE,0.0,0.0,0.0,N/A,0.0,0,0.0
NVAX,0.0,0.0,0.0,N/A,0.0,0,0.0
NVCR,0.0,0.0,0.0,N/A,0.0,0,0.0
NVCT,0.0,0.0,0.0,N/A,0.0,0,0.0
NVD,0.0,0.0,0.0,N/A,0.846,0,0.0
NVDA,47.0,1.0,0.61,2026-06-03,0.01,0,0.0
NVDD,414.0,0.0,0.0,N/A,0.258,0,0.0
NVDG,1020.0,0.0,0.0,N/A,1.99,0,0.0
NVDL,0.0,0.0,0.0,N/A,1.6852,0,0.0
NVDS,1839.0,0.0,0.0,N/A,3.975,0,0.0
NVDU,497.0,0.0,0.0,N/A,0.525,0,0.0
NVEC,364.0,4.0,127.39,2026-05-17,1.0,0,0.0
NVMI,0.0,0.0,0.0,N/A,0.0,0,0.0
NVNI,0.0,0.0,0.0,N/A,0.0,0,0.0
NVNIW,0.0,0.0,0.0,N/A,0.0,0,0.0
NVNO,0.0,0.0,0.0,N/A,0.0,0,0.0
NVTS,0.0,0.0,0.0,N/A,0.0,0,0.0
NVVE,0.0,0.0,0.0,N/A,0.0,0,0.0
NVX,0.0,0.0,0.0,N/A,0.0,0,0.0
NVYY,14805.0,0.0,0.0,N/A,0.128,0,0.0
NWBI,580.0,0.8,86.96,2026-05-06,0.2,0,0.0
NWE,385.0,2.66,97.43,2026-06-14,0.67,0,0.0
NWFL,436.0,1.28,45.79,2026-04-14,0.32,0,0.0
NWGL,0.0,0.0,0.0,N/A,0.0,0,0.0
NWL,809.0,0.28,195.74,2026-05-28,0.07,0,0.0
NWPX,0.0,0.0,0.0,N/A,0.0,0,0.0
NWS,67.0,0.2,25.32,2026-03-10,0.1,0,0.0
NWSA,77.0,0.2,25.32,2026-03-10,0.1,0,0.0
NWTG,0.0,0.0,0.0,N/A,0.0,0,0.0
NXGL,0.0,0.0,0.0,N/A,0.0,0,0.0
NXGLW,0.0,0.0,0.0,N/A,0.0,0,0.0
NXL,0.0,0.0,0.0,N/A,0.0,0,0.0
NXPI,126.0,4.06,38.78,2026-03-24,1.014,0,0.0
NXPL,0.0,0.0,0.0,N/A,0.0,0,0.0
NXST,410.0,7.44,157.63,2026-05-14,1.86,0,0.0
NXT,0.0,0.0,0.0,N/A,0.0,0,0.0
NXTC,0.0,0.0,0.0,N/A,0.0,0,0.0
NXTG,115.0,0.0,0.0,N/A,0.232,0,0.0
NXTS,0.0,0.0,0.0,N/A,0.0,0,0.0
NXTT,0.0,0.0,0.0,N/A,0.0,0,0.0
NXXT,0.0,0.0,0.0,N/A,0.0,0,0.0
NYAX,0.0,0.0,0.0,N/A,0.0,0,0.0
NYXH,0.0,0.0,0.0,N/A,0.0,0,0.0
NZAC,175.0,0.0,0.0,N/A,0.295,0,0.0
OABI,0.0,0.0,0.0,N/A,0.0,0,0.0
OABIW,0.0,0.0,0.0,N/A,0.0,0,0.0
OACC,0.0,0.0,0.0,N/A,0.0,0,0.0
OACCU,0.0,0.0,0.0,N/A,0.0,0,0.0
OACCW,0.0,0.0,0.0,N/A,0.0,0,0.0
OBA,0.0,0.0,0.0,N/A,0.0,0,0.0
OBAI,0.0,0.0,0.0,N/A,0.0,0,0.0
OBAWU,0.0,0.0,0.0,N/A,0.0,0,0.0
OBAWW,0.0,0.0,0.0,N/A,0.0,0,0.0
OBIL,397.0,0.0,0.0,N/A,0.149,0,0.0
OBIO,0.0,0.0,0.0,N/A,0.0,0,0.0
OBT,200.0,0.67,18.18,2026-06-03,0.18,0,0.0
OBTC,0.0,0.0,0.0,N/A,0.0,0,0.0
OCC,0.0,0.0,0.0,2015-10-27,0.02,0,0.0
OCCI,3226.0,1.06,964.29,2026-06-14,0.05,0,0.0
OCCIM,785.0,1.97,0.0,2026-06-14,0.164,0,0.0
OCCIN,529.0,1.31,0.0,2026-06-14,0.109,0,0.0
OCFC,461.0,0.8,67.8,2026-04-26,0.2,0,0.0
OCG,0.0,0.0,0.0,2026-01-21,0.15,0,0.0
OCGN,0.0,0.0,0.0,N/A,0.0,0,0.0
OCS,0.0,0.0,0.0,N/A,0.0,0,0.0
OCSAW,0.0,0.0,0.0,N/A,0.0,0,0.0
OCSL,1303.0,1.54,274.58,2026-06-14,0.4,0,0.0
OCTV,0.0,0.0,0.0,N/A,0.0,0,0.0
OCUL,0.0,0.0,0.0,N/A,0.0,0,0.0
ODD,0.0,0.0,0.0,N/A,0.0,0,0.0
ODDS,291.0,0.0,0.0,N/A,0.007,0,0.0
ODFL,49.0,1.16,23.59,2026-06-02,0.29,0,0.0
ODTE,0.0,0.0,0.0,N/A,0.073,0,0.0
ODTX,0.0,0.0,0.0,N/A,0.0,0,0.0
ODVWZ,0.0,0.0,0.0,N/A,0.0,0,0.0
ODYS,0.0,0.0,0.0,N/A,0.0,0,0.0
OESX,0.0,0.0,0.0,N/A,0.0,0,0.0
OFAL,0.0,0.0,0.0,N/A,0.0,0,0.0
OFIX,0.0,0.0,0.0,N/A,0.0,0,0.0
OFLX,462.0,1.36,76.69,2026-04-08,0.34,0,0.0
OFS,2553.0,0.85,566.67,2026-06-17,0.17,0,0.0
OFSSH,0.0,0.0,0.0,N/A,0.309,0,0.0
OFSSO,0.0,0.0,0.0,N/A,0.469,0,0.0
OGI,0.0,0.0,0.0,N/A,0.0,0,0.0
OHACU,0.0,0.0,0.0,N/A,0.0,0,0.0
OIM,0.0,0.0,0.0,N/A,0.0,0,0.0
OIMAU,0.0,0.0,0.0,N/A,0.0,0,0.0
OIO,0.0,0.0,0.0,N/A,0.0,0,0.0
OKLL,0.0,0.0,0.0,N/A,0.0,0,0.0
OKTA,0.0,0.0,0.0,N/A,0.0,0,0.0
OKTG,0.0,0.0,0.0,N/A,0.0,0,0.0
OKUR,0.0,0.0,0.0,N/A,0.0,0,0.0
OKYO,0.0,0.0,0.0,N/A,0.0,0,0.0
OLB,0.0,0.0,0.0,N/A,0.0,0,0.0
OLED,220.0,2.0,41.2,2026-06-15,0.5,0,0.0
OLLI,0.0,0.0,0.0,N/A,0.0,0,0.0
OLMA,0.0,0.0,0.0,N/A,0.0,0,0.0
OLOX,0.0,0.0,0.0,N/A,0.0,0,0.0
OLPX,0.0,0.0,0.0,N/A,0.0,0,0.0
OM,0.0,0.0,0.0,N/A,0.0,0,0.0
OMAB,570.0,5.77,84.21,2026-05-25,2.916,0,0.0
OMCL,0.0,0.0,0.0,N/A,0.0,0,0.0
OMDA,0.0,0.0,0.0,N/A,0.0,0,0.0
OMER,0.0,0.0,0.0,N/A,0.0,0,0.0
OMEX,0.0,0.0,0.0,N/A,0.0,0,0.0
OMH,0.0,0.0,0.0,N/A,0.0,0,0.0
OMSE,0.0,0.0,0.0,N/A,0.0,0,0.0
ON,0.0,0.0,0.0,N/A,0.0,0,0.0
ONB,249.0,0.58,29.12,2026-06-04,0.145,0,0.0
ONBPO,703.0,1.75,0.0,2026-08-04,0.438,0,0.0
ONBPP,704.0,1.75,0.0,2026-08-04,0.438,0,0.0
ONC,0.0,0.0,0.0,N/A,0.0,0,0.0
ONCH,0.0,0.0,0.0,N/A,0.0,0,0.0
ONCHU,0.0,0.0,0.0,N/A,0.0,0,0.0
ONCHW,0.0,0.0,0.0,N/A,0.0,0,0.0
ONCO,0.0,0.0,0.0,N/A,0.0,0,0.0
ONCY,0.0,0.0,0.0,N/A,0.0,0,0.0
ONDG,0.0,0.0,0.0,N/A,0.0,0,0.0
ONDS,0.0,0.0,0.0,N/A,0.0,0,0.0
ONEG,0.0,0.0,0.0,N/A,0.0,0,0.0
ONEQ,48.0,0.0,0.0,N/A,0.111,0,0.0
ONEW,0.0,0.0,0.0,2021-06-24,1.8,0,0.0
ONFO,0.0,0.0,0.0,N/A,0.0,0,0.0
ONFOW,0.0,0.0,0.0,N/A,0.0,0,0.0
ONMD,0.0,0.0,0.0,N/A,0.0,0,0.0
ONMDW,0.0,0.0,0.0,N/A,0.0,0,0.0
OPAL,0.0,0.0,0.0,N/A,0.0,0,0.0
OPBK,411.0,0.56,26.23,2026-05-06,0.14,0,0.0
OPCH,0.0,0.0,0.0,N/A,0.0,0,0.0
OPEG,0.0,0.0,0.0,N/A,0.0,0,0.0
OPEN,0.0,0.0,0.0,N/A,0.0,0,0.0
OPENL,0.0,0.0,0.0,N/A,0.0,0,0.0
OPENW,0.0,0.0,0.0,N/A,0.0,0,0.0
OPENZ,0.0,0.0,0.0,N/A,0.0,0,0.0
OPK,0.0,0.0,0.0,N/A,0.0,0,0.0
OPPJ,149.0,0.0,0.0,N/A,0.055,0,0.0
OPRA,435.0,0.8,63.49,2026-01-06,0.4,0,0.0
OPRT,0.0,0.0,0.0,N/A,0.0,0,0.0
OPRX,0.0,0.0,0.0,N/A,0.0,0,0.0
OPTH,0.0,0.0,0.0,N/A,0.0,0,0.0
OPTX,0.0,0.0,0.0,N/A,0.0,0,0.0
OPTXW,0.0,0.0,0.0,N/A,0.0,0,0.0
OPTZ,46.0,0.0,0.0,N/A,0.21,0,0.0
OPXS,0.0,0.0,0.0,2018-04-10,0.02,0,0.0
ORBS,0.0,0.0,0.0,N/A,0.0,0,0.0
ORBX,0.0,0.0,0.0,N/A,0.0,0,0.0
ORCS,0.0,0.0,0.0,N/A,0.161,0,0.0
ORCU,0.0,0.0,0.0,N/A,0.065,0,0.0
ORCX,0.0,0.0,0.0,N/A,0.0,0,0.0
ORGN,0.0,0.0,0.0,N/A,0.0,0,0.0
ORGNW,0.0,0.0,0.0,N/A,0.0,0,0.0
ORGO,0.0,0.0,0.0,N/A,0.0,0,0.0
ORIC,0.0,0.0,0.0,N/A,0.0,0,0.0
ORIO,0.0,0.0,0.0,N/A,0.0,0,0.0
ORIQ,0.0,0.0,0.0,N/A,0.0,0,0.0
ORIQU,0.0,0.0,0.0,N/A,0.0,0,0.0
ORIQW,0.0,0.0,0.0,N/A,0.0,0,0.0
ORIS,0.0,0.0,0.0,N/A,0.0,0,0.0
ORKA,0.0,0.0,0.0,N/A,19.356,0,0.0
ORKT,0.0,0.0,0.0,N/A,0.0,0,0.0
ORLG,0.0,0.0,0.0,N/A,0.0,0,0.0
ORLY,0.0,0.0,0.0,N/A,0.0,0,0.0
ORMP,683.0,0.25,9.62,2026-01-15,0.25,0,0.0
ORR,0.0,0.0,0.0,N/A,0.0,0,0.0
ORRF,315.0,1.14,25.17,2026-05-04,0.3,0,0.0
OSBC,130.0,0.27,15.57,2026-04-30,0.07,0,0.0
OSCG,0.0,0.0,0.0,N/A,0.0,0,0.0
OSCX,0.0,0.0,0.0,N/A,0.0,0,0.0
OSIS,0.0,0.0,0.0,N/A,0.0,0,0.0
OSPN,361.0,0.52,27.07,2026-05-13,0.13,0,0.0
OSRH,0.0,0.0,0.0,N/A,0.0,0,0.0
OSRHW,0.0,0.0,0.0,N/A,0.0,0,0.0
OSS,0.0,0.0,0.0,N/A,0.0,0,0.0
OST,0.0,0.0,0.0,N/A,0.0,0,0.0
OSUR,0.0,0.0,0.0,N/A,1.6,0,0.0
OSW,84.0,0.2,24.0,2026-05-19,0.05,0,0.0
OTEX,464.0,1.1,52.79,2026-06-04,0.275,0,0.0
OTGA,0.0,0.0,0.0,N/A,0.0,0,0.0
OTGAU,0.0,0.0,0.0,N/A,0.0,0,0.0
OTGAW,0.0,0.0,0.0,N/A,0.0,0,0.0
OTGL,222.0,0.0,0.0,N/A,0.004,0,0.0
OTLK,0.0,0.0,0.0,N/A,0.0,0,0.0
OTLY,0.0,0.0,0.0,N/A,0.0,0,0.0
OTTR,257.0,2.21,32.32,2026-05-14,0.578,0,0.0
OUST,0.0,0.0,0.0,N/A,0.0,0,0.0
OVBC,213.0,1.0,28.05,2026-04-23,0.25,0,0.0
OVID,0.0,0.0,0.0,N/A,0.0,0,0.0
OVLY,230.0,0.75,23.44,2026-02-01,0.375,0,0.0
OWLS,0.0,0.0,0.0,N/A,0.0,0,0.0
OXBR,0.0,0.0,0.0,2017-09-20,0.12,0,0.0
OXBRW,0.0,0.0,0.0,N/A,0.0,0,0.0
OXLC,2437.0,2.4,1215.91,2026-06-15,0.2,0,0.0
OXLCG,0.0,0.0,0.0,N/A,0.497,0,0.0
